No.,Broadcasters,Sniffer_Distance,RSSI,Malformed Packet
44641,5,25,-74 dBm,1
44693,5,25,-81 dBm,1
44750,5,25,-70 dBm,1
44755,5,25,-80 dBm,1
44901,5,25,-82 dBm,1
44902,5,25,-80 dBm,1
44913,5,25,-80 dBm,1
44914,5,25,-55 dBm,1
44950,5,25,-82 dBm,1
45041,5,25,-80 dBm,1
45112,5,25,-80 dBm,1
45114,5,25,-86 dBm,1
45161,5,25,-80 dBm,1
45180,5,25,-79 dBm,1
45251,5,25,-81 dBm,1
45292,5,25,-80 dBm,1
45324,5,25,-62 dBm,1
45333,5,25,-80 dBm,1
45353,5,25,-66 dBm,1
45362,5,25,-79 dBm,1
45389,5,25,-79 dBm,1
45390,5,25,-80 dBm,1
45428,5,25,-79 dBm,1
45464,5,25,-68 dBm,1
45498,5,25,-81 dBm,1
45641,5,25,-70 dBm,1
45772,5,25,-80 dBm,1
45863,5,25,-80 dBm,1
45866,5,25,-71 dBm,1
45914,5,25,-79 dBm,1
45985,5,25,-76 dBm,1
45997,5,25,-72 dBm,1
46014,5,25,-81 dBm,1
46057,5,25,-80 dBm,1
46101,5,25,-80 dBm,1
46183,5,25,-81 dBm,1
46278,5,25,-80 dBm,1
46284,5,25,-64 dBm,1
46335,5,25,-82 dBm,1
46540,5,25,-81 dBm,1
46575,5,25,-78 dBm,1
46615,5,25,-81 dBm,1
46682,5,25,-68 dBm,1
46683,5,25,-79 dBm,1
46835,5,25,-80 dBm,1
46933,5,25,-81 dBm,1
46965,5,25,-82 dBm,1
47165,5,25,-81 dBm,1
47249,5,25,-68 dBm,1
47293,5,25,-80 dBm,1
47336,5,25,-80 dBm,1
47364,5,25,-80 dBm,1
47388,5,25,-82 dBm,1
47396,5,25,-68 dBm,1
47397,5,25,-70 dBm,1
47398,5,25,-72 dBm,1
47434,5,25,-68 dBm,1
47435,5,25,-70 dBm,1
47436,5,25,-71 dBm,1
47453,5,25,-57 dBm,1
47496,5,25,-81 dBm,1
47684,5,25,-69 dBm,1
47702,5,25,-70 dBm,1
47703,5,25,-72 dBm,1
47712,5,25,-81 dBm,1
47725,5,25,-70 dBm,1
47726,5,25,-72 dBm,1
47755,5,25,-80 dBm,1
47809,5,25,-81 dBm,1
47827,5,25,-80 dBm,1
47830,5,25,-77 dBm,1
47847,5,25,-80 dBm,1
47849,5,25,-76 dBm,1
47863,5,25,-80 dBm,1
47906,5,25,-76 dBm,1
47935,5,25,-81 dBm,1
47938,5,25,-82 dBm,1
47948,5,25,-71 dBm,1
47990,5,25,-68 dBm,1
47991,5,25,-70 dBm,1
47992,5,25,-71 dBm,1
47997,5,25,-81 dBm,1
48014,5,25,-71 dBm,1
48075,5,25,-80 dBm,1
48090,5,25,-78 dBm,1
48136,5,25,-68 dBm,1
48137,5,25,-70 dBm,1
48138,5,25,-71 dBm,1
48235,5,25,-77 dBm,1
48349,5,25,-80 dBm,1
48379,5,25,-68 dBm,1
48380,5,25,-70 dBm,1
48381,5,25,-71 dBm,1
48386,5,25,-81 dBm,1
48396,5,25,-81 dBm,1
48420,5,25,-78 dBm,1
48525,5,25,-82 dBm,1
48541,5,25,-77 dBm,1
48632,5,25,-80 dBm,1
48680,5,25,-82 dBm,1
48707,5,25,-77 dBm,1
48723,5,25,-56 dBm,1
48889,5,25,-71 dBm,1
48890,5,25,-72 dBm,1
48908,5,25,-80 dBm,1
48921,5,25,-81 dBm,1
49094,5,25,-68 dBm,1
49095,5,25,-70 dBm,1
49096,5,25,-71 dBm,1
49126,5,25,-80 dBm,1
49167,5,25,-82 dBm,1
49168,5,25,-70 dBm,1
49217,5,25,-54 dBm,1
49238,5,25,-80 dBm,1
49277,5,25,-77 dBm,1
49318,5,25,-68 dBm,1
49319,5,25,-70 dBm,1
49320,5,25,-72 dBm,1
49406,5,25,-81 dBm,1
49438,5,25,-80 dBm,1
49460,5,25,-68 dBm,1
49461,5,25,-70 dBm,1
49462,5,25,-71 dBm,1
49543,5,25,-83 dBm,1
49546,5,25,-83 dBm,1
49554,5,25,-77 dBm,1
49567,5,25,-82 dBm,1
49698,5,25,-83 dBm,1
49766,5,25,-79 dBm,1
49885,5,25,-71 dBm,1
49945,5,25,-77 dBm,1
49964,5,25,-76 dBm,1
50082,5,25,-77 dBm,1
50090,5,25,-77 dBm,1
50168,5,25,-79 dBm,1
50192,5,25,-80 dBm,1
50195,5,25,-77 dBm,1
50204,5,25,-81 dBm,1
50207,5,25,-83 dBm,1
50311,5,25,-77 dBm,1
50323,5,25,-82 dBm,1
50343,5,25,-77 dBm,1
50373,5,25,-80 dBm,1
50375,5,25,-82 dBm,1
50498,5,25,-80 dBm,1
50576,5,25,-80 dBm,1
50588,5,25,-80 dBm,1
50644,5,25,-78 dBm,1
50735,5,25,-80 dBm,1
50793,5,25,-80 dBm,1
50795,5,25,-77 dBm,1
50815,5,25,-77 dBm,1
50847,5,25,-81 dBm,1
